,training_type,network,optimizer,proposal,base_dist,step,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_self_normalized_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean,val_log_likelihood_importance_mean
,,,,,,,mean,std,count,min,max,mean,std,count,min,max
333,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10641,-4546121.407794571,8837666.758803995,5,-20237316.0,-20.063875198364258,-3.0024007320404054,0.29926165776298363,5,-3.5020289421081543,-2.7670249938964844
334,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10954,-25124210858.616566,56176291118.76136,5,-125615415296.0,-17.918912887573242,-3.209230375289917,0.29448046905914543,5,-3.6063172817230225,-2.8000130653381348
335,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11267,-3140736.843379593,5600672.563568454,5,-12926609.0,-14.505655288696289,-2.8383792877197265,0.03374000522014589,5,-2.8640339374542236,-2.791297197341919
336,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11580,-5893235.075771332,10870890.33018834,5,-25034750.0,-16.676219940185547,-2.8477423667907713,0.29353125775805694,5,-3.3447535037994385,-2.6046488285064697
337,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11893,-152741538.1752077,338353803.4384787,5,-757991488.0,-8.733460426330566,-2.7846818447113035,0.34391444597580123,5,-3.397675037384033,-2.5987892150878906
338,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12206,-6283502.525109005,9157618.219320847,5,-20147510.0,-7.467586040496826,-2.9296730041503904,0.26243980589225746,5,-3.3243305683135986,-2.595916271209717
339,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12519,-15842920603.133747,35297883887.845894,5,-78985445376.0,-11.043530464172363,-2.8102314949035643,0.14709901801842068,5,-3.0325169563293457,-2.6396517753601074
340,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,12832,-100203545.80010052,224057950.30791226,5,-501010592.0,-8.009989738464355,-2.985990810394287,0.3503244196102412,5,-3.571169376373291,-2.6837077140808105
341,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13145,-192262115157.7889,429781835539.50586,5,-961079214080.0,-14.193489074707031,-2.971800518035889,0.44992346883647033,5,-3.7508385181427,-2.6838643550872803
342,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13458,-32907553.97079563,58840099.7395101,5,-135781120.0,-14.795289039611816,-2.756184768676758,0.20604499817794864,5,-3.099081039428711,-2.5670576095581055
343,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,13771,-67834613996239.29,151542256490417.84,5,-338921573580800.0,-16.42852210998535,-3.0211983203887938,0.40170920249561215,5,-3.5151727199554443,-2.706620693206787
344,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14084,-98899444982.11783,219235281266.4388,5,-491070455808.0,-14.144391059875488,-2.8908851146698,0.26242050117614607,5,-3.317690372467041,-2.6617319583892822
345,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14397,-176182122929.4605,393858372931.7913,5,-880737386496.0,-18.2800235748291,-2.8749638557434083,0.192213222435367,5,-3.1940901279449463,-2.673997163772583
346,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,14710,-93143774346.64595,195528990781.2751,5,-442452049920.0,-14.502381324768066,-2.847103452682495,0.17702378983972353,5,-3.132840871810913,-2.6971824169158936
347,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15023,-198672052283.41373,433813484305.4126,5,-974564622336.0,-17.088245391845703,-2.9824621200561525,0.4986703509469109,5,-3.819974422454834,-2.5477821826934814
348,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15336,-5054889261.252177,11237064975.313326,5,-25156153344.0,-25.010648727416992,-2.9753796577453615,0.40251931953004777,5,-3.5518527030944824,-2.6179306507110596
349,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15649,-829206731.6630237,1840130609.9486332,5,-4120874752.0,-23.72862434387207,-3.063165521621704,0.3088964113924392,5,-3.434713125228882,-2.6799683570861816
350,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,15962,-280989529.44167596,385636381.46786916,5,-739208704.0,-23.97566795349121,-2.9527451515197756,0.406895769472943,5,-3.663938045501709,-2.667734146118164
351,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16275,-231965017039.48712,414660318992.68146,5,-956883664896.0,-29.65900230407715,-2.7761596202850343,0.11117453792954253,5,-2.955658197402954,-2.6518521308898926
352,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16588,-102487896554.08743,228682393504.1265,5,-511566839808.0,-32.46023941040039,-3.0301194190979004,0.26625488982141937,5,-3.2444121837615967,-2.656316041946411
353,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,16901,-8288817143.893335,17411570851.559364,5,-39395119104.0,-30.731273651123047,-2.7809186935424806,0.1500821405974407,5,-3.0326216220855713,-2.6659557819366455
354,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17214,-12000162051.402077,26289077428.304752,5,-59021373440.0,-26.46636962890625,-2.9119905471801757,0.23299683930723436,5,-3.1876068115234375,-2.6278579235076904
355,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17527,-19938017.797740936,27305823.898546573,5,-50603716.0,-23.026668548583984,-2.755252504348755,0.08590537812710403,5,-2.8970212936401367,-2.6809000968933105
356,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,17840,-3195568946.631054,7121849732.904409,5,-15935478784.0,-22.31863784790039,-3.013463020324707,0.43550680798882835,5,-3.7007713317871094,-2.6264030933380127
357,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18153,-1052157532954.8639,2351900072406.3647,5,-5259364139008.0,-20.268457412719727,-2.869284915924072,0.2248012841272449,5,-3.1133339405059814,-2.6192357540130615
358,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18466,-1721949791.7062073,3413369745.452408,4,-6841901568.0,-1103.122314453125,-2.8453673124313354,0.14385964791896674,4,-2.978449583053589,-2.640882730484009
359,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,18779,-194561908776.30252,388836975602.14044,4,-777817292800.0,-31.3652286529541,-2.8248441219329834,0.17641578753141357,4,-2.9607863426208496,-2.5712504386901855
360,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19092,-26091368292.303955,42795276527.73654,4,-89406849024.0,-104.34822845458984,-3.0057087540626526,0.3257496087659995,4,-3.4655673503875732,-2.701836347579956
361,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19405,-2835089885137.376,4334208971484.7437,4,-9149056286720.0,-728.07080078125,-2.8455522656440735,0.2010911381134567,4,-3.0228283405303955,-2.6115169525146484
362,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,19718,-21116451873.1427,42127770398.399445,4,-84308008960.0,-77.40621948242188,-2.861161231994629,0.10536919216537127,4,-3.0127716064453125,-2.7690773010253906
363,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20031,-159557667520676.0,319115286107369.9,4,-638230596681728.0,-16.16825294494629,-2.8222580552101135,0.2256062370040058,4,-3.1425938606262207,-2.6356303691864014
364,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20344,-13062332014.030014,26120992476.552094,4,-52243820544.0,-268.40130615234375,-2.8725063800811768,0.15826412443782834,4,-3.0339035987854004,-2.656726598739624
365,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20657,-1016259351512005.0,2032518629358973.5,4,-4065037295550464.0,-112.62741088867188,-2.9170486330986023,0.2039935810901626,4,-3.163013219833374,-2.666391611099243
366,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,20970,-9195407435.245743,15417669455.788874,4,-32081899520.0,-271.69683837890625,-2.6918747425079346,0.06976289335457318,4,-2.7665505409240723,-2.6026968955993652
367,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21283,-42839456185.75174,80782145960.50012,4,-163897802752.0,-1539.6749267578125,-2.6835209727287292,0.07074744760409442,4,-2.7690160274505615,-2.6155827045440674
368,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21596,-401717757828.4449,778078400670.6487,4,-1568520273920.0,-754.092041015625,-2.851986289024353,0.1474349030073879,4,-2.9983677864074707,-2.710766315460205
369,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,21909,-3657028190597.8257,7312878920394.343,4,-14626346500096.0,-1197.89599609375,-3.0272411704063416,0.42508960691584535,4,-3.6522655487060547,-2.7067630290985107
370,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22222,-1516441153.3376465,3032576646.7892375,4,-6065306112.0,-170.03524780273438,-2.79507839679718,0.03171813291535493,4,-2.8236100673675537,-2.7519853115081787
371,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22535,-11061611397329.785,21505800197193.277,4,-43313566580736.0,-168.58753967285156,-2.9192095398902893,0.09825695048888201,4,-3.041306972503662,-2.812238931655884
372,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,22848,-29656175083589.89,48113937485413.48,4,-100706178564096.0,-26.873592376708984,-2.779504120349884,0.10959863591429014,4,-2.9178826808929443,-2.6885054111480713
373,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,23161,-26543063998143.07,53071906305408.27,4,-106150922027008.0,-1177.9935302734375,-2.795645534992218,0.2211031358131246,4,-3.0986618995666504,-2.6138951778411865
374,64,energy_fc_large_bias,adam1e-3,standard_gaussian,None,23474,-49427651204.802505,91209748446.85875,4,-185991069696.0,-36.81694412231445,-2.7339335680007935,0.11446998510610448,4,-2.859348773956299,-2.6035964488983154
375,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,312,-56383587.09192524,126077507.02208695,5,-281917888.0,-10.313910484313965,-3.9495911598205566,0.051545853119088,5,-3.9895060062408447,-3.8657758235931396
376,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,625,-160.19502716064454,326.9199153927566,5,-744.9526977539062,-8.127492904663086,-3.759185028076172,0.08912423634963844,5,-3.8353633880615234,-3.643925189971924
377,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,938,-43.03523216247559,72.72902362646757,5,-173.1156463623047,-8.252583503723145,-3.805651140213013,0.07557123563746818,5,-3.923707962036133,-3.739473342895508
378,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,1251,-12.31627140045166,1.7439256296469834,5,-14.297127723693848,-9.491121292114258,-3.7795173645019533,0.1378420298683457,5,-3.965428113937378,-3.646779775619507
379,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,1564,-11.369016742706298,3.038030662930153,5,-13.663839340209961,-6.951427936553955,-3.7015093326568604,0.07091984748196715,5,-3.7818877696990967,-3.6445870399475098
380,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,1877,-11.907018566131592,3.290163624888101,5,-15.20598316192627,-7.5825066566467285,-3.640264797210693,0.11400246328193858,5,-3.766963005065918,-3.489370107650757
381,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,2190,-13.793797874450684,3.24190388469467,5,-16.496641159057617,-8.32287311553955,-3.610852670669556,0.16398454001017723,5,-3.7253239154815674,-3.335599184036255
382,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,2503,-10.439508628845214,1.5017775013735966,5,-11.668829917907715,-8.000897407531738,-3.3663306713104246,0.25224876224648984,5,-3.7031400203704834,-3.175628900527954
383,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,2816,-12.17223663330078,4.019747399846207,5,-18.494089126586914,-9.187487602233887,-3.375893783569336,0.1854612696799291,5,-3.5608513355255127,-3.124072313308716
384,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,3129,-13.363627243041993,3.440842785822859,5,-17.654813766479492,-8.59891414642334,-3.401323843002319,0.11865662732037051,5,-3.4991583824157715,-3.227008104324341
385,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,3442,-13.329006385803222,4.275465598100781,5,-19.13646125793457,-9.543523788452148,-3.4042168617248536,0.3104368217002816,5,-3.9214413166046143,-3.0840065479278564
386,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,3755,-12.986863327026366,1.772394940943051,5,-15.864176750183105,-11.135390281677246,-3.3374958515167235,0.13083215545080176,5,-3.5174355506896973,-3.158125877380371
387,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,4068,-13.73030128479004,1.5248031061598954,5,-15.450052261352539,-11.819576263427734,-3.2740257740020753,0.1484605089365927,5,-3.463850975036621,-3.0901966094970703
388,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,4381,-14.298011016845702,2.4086124259862944,5,-17.63555145263672,-11.639084815979004,-3.293750286102295,0.06032629196509424,5,-3.3662407398223877,-3.232257127761841
389,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,4694,-14.908869552612305,1.5927362720208464,5,-16.032541275024414,-12.130197525024414,-3.3048288822174072,0.09959960066494383,5,-3.438039541244507,-3.172222375869751
390,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5007,-12.883101081848144,0.4419634751106369,5,-13.343692779541016,-12.225518226623535,-3.162958765029907,0.12126298234342064,5,-3.3650312423706055,-3.081873655319214
391,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5320,-14.537353134155273,1.72662933688991,5,-17.290679931640625,-12.494462966918945,-3.3026941776275636,0.13569050571675476,5,-3.378990888595581,-3.065312147140503
392,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5633,-13.571546173095703,2.4162018317237965,5,-17.042329788208008,-11.856810569763184,-3.265662431716919,0.33841726672572237,5,-3.850677490234375,-3.033432960510254
393,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,5946,-14.556369590759278,3.4656157471716074,5,-20.25640296936035,-11.892879486083984,-3.31899209022522,0.3879912920285944,5,-3.9348316192626953,-3.029177665710449
394,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,6259,-13.456428909301758,2.684115768427943,5,-16.7302303314209,-10.674835205078125,-3.2273074626922607,0.21211466125525183,5,-3.3999578952789307,-2.8806960582733154
395,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,6572,-14.3121488571167,1.6086542870487974,5,-16.072309494018555,-12.106949806213379,-3.1619374752044678,0.09259151309990159,5,-3.288166046142578,-3.061436414718628
396,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,6885,-12.228121185302735,2.4854765050338665,5,-14.687432289123535,-9.702098846435547,-3.3137693881988524,0.07543893827203665,5,-3.423916816711426,-3.219900608062744
397,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,7198,-11.369210815429687,4.506039365416963,5,-16.823396682739258,-5.439955711364746,-3.1412155628204346,0.19325196780599077,5,-3.4340012073516846,-3.007550001144409
398,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,7511,-9.91870470046997,2.644825431678619,5,-12.912079811096191,-6.467417240142822,-3.100713872909546,0.11483764994801382,5,-3.1817128658294678,-2.914746046066284
399,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,7824,-13.682764434814453,2.314783637095082,5,-15.157007217407227,-9.624695777893066,-3.1054499626159666,0.11813960409459487,5,-3.2288715839385986,-2.953308343887329
400,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,8137,-12.962789726257324,1.7110149532102115,5,-15.320430755615234,-11.249960899353027,-3.4067763328552245,0.6502841193753988,5,-4.540066719055176,-3.0272507667541504
401,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,8450,-12.807705497741699,3.3148092743680158,5,-17.680057525634766,-8.38271427154541,-3.1395830631256105,0.15461925525824136,5,-3.3927788734436035,-3.0387122631073
402,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,8763,-12.254262542724609,3.7025474227522666,5,-18.81053924560547,-10.068105697631836,-2.943500804901123,0.13398031967819216,5,-3.1026599407196045,-2.8051538467407227
403,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,9076,-14.052979660034179,3.755919423303819,5,-18.3192081451416,-8.898382186889648,-3.0455960750579836,0.09710213698583983,5,-3.1570827960968018,-2.9597058296203613
404,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,9389,-11.910236167907716,4.780963827709906,5,-16.729984283447266,-4.945309638977051,-3.0147759914398193,0.12980550801759055,5,-3.201314687728882,-2.906329870223999
405,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,9702,-12.890365505218506,5.29872690412748,5,-18.338008880615234,-4.780559062957764,-3.0310154438018797,0.09150478260722618,5,-3.1813371181488037,-2.9576680660247803
406,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10015,-15.043336772918702,9.632557142911104,5,-29.540639877319336,-3.7414889335632324,-3.1435201168060303,0.14652412532242706,5,-3.301799774169922,-3.008826732635498
407,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10328,-15.242126846313477,8.825232258129915,5,-27.412158966064453,-4.672197341918945,-3.0036277294158937,0.19450664952736707,5,-3.2725203037261963,-2.82796049118042
408,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10641,-15.106334972381593,7.567287428087881,5,-25.488134384155273,-5.521880626678467,-3.18372483253479,0.2045201314491124,5,-3.4779229164123535,-2.973088026046753
409,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,10954,-13.299456024169922,6.6156891712292865,5,-22.173686981201172,-6.104496002197266,-3.0338977336883546,0.07308814172573075,5,-3.111983060836792,-2.965010404586792
410,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11267,-14.656794548034668,9.320779839560046,5,-29.016679763793945,-5.7338762283325195,-2.9928331851959227,0.0627032683244356,5,-3.1027212142944336,-2.9435815811157227
411,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11580,-15.193898010253907,9.299667447073857,5,-29.206146240234375,-5.573236465454102,-3.008139419555664,0.158807970653931,5,-3.291445016860962,-2.926806688308716
412,8,energy_fc_large_bias,adam1e-3,standard_gaussian,None,11893,-14.303761053085328,8.624891813410626,5,-26.867341995239258,-3.635889768600464,-3.0244634628295897,0.1330818389100191,5,-3.1391260623931885,-2.8483426570892334
